Student_ID,First_Name,Last_Name,Email,Gender,Age,Department,Attendance (%),Midterm_Score,Final_Score,Assignments_Avg,Quizzes_Avg,Participation_Score,Projects_Score,Total_Score,Grade,Study_Hours_per_Week,Extracurricular_Activities,Internet_Access_at_Home,Parent_Education_Level,Family_Income_Level,Stress_Level (1-10),Sleep_Hours_per_Night
S5233,Emma,Brown,student4233@university.com,Female,20,CS,96.91,57.05,56.29,80.94,54.52,45.8,79.44,66.345,D,29.9,No,Yes,PhD,Medium,9,5.4
S5234,Emma,Smith,student4234@university.com,Male,22,Engineering,53.83,43.72,65.51,50.93,74.28,14.3,84.89,64.185,D,12.4,No,No,High School,Medium,10,6.8
S5235,Emma,Smith,student4235@university.com,Female,19,Mathematics,98.06,58.24,52.45,86.19,89.96,92.1,80.68,72.582,C,14.7,Yes,No,High School,Low,9,6.6
S5236,Emma,Williams,student4236@university.com,Female,23,CS,62.29,59.24,77.98,88.66,81.4,96.8,75.97,77.451,C,26.2,Yes,No,Bachelor's,High,6,6.6
S5237,John,Johnson,student4237@university.com,Male,22,CS,50.45,97.71,65.54,86.14,55.24,73.2,70.8,74.3865,C,28.2,Yes,No,PhD,Low,8,4.4
S5238,Liam,Davis,student4238@university.com,Female,24,Mathematics,71.69,75.38,40.97,88.29,94.38,84.9,52.24,64.148,D,28.4,No,No,High School,Low,10,5.0
S5239,Ali,Brown,student4239@university.com,Female,18,Mathematics,67.95,87.24,41.69,71.55,95.87,8.299999999999999,93.28,72.227,C,19.0,Yes,Yes,PhD,Low,6,6.6
S5240,Maria,Williams,student4240@university.com,Male,22,Engineering,76.95,42.72,68.27,99.69,66.25,38.4,93.28,74.958,C,21.6,No,Yes,Master's,Medium,10,8.0
S5241,John,Smith,student4241@university.com,Female,22,Mathematics,89.84,46.39,50.99,88.54,80.8,33.1,79.7,66.632,D,13.7,No,Yes,PhD,Medium,2,4.9
S5242,Emma,Jones,student4242@university.com,Male,20,Business,92.12,88.87,75.1,78.93,74.62,56.5,63.39,73.24900000000001,C,20.2,Yes,No,Bachelor's,Medium,5,4.8
S5243,Omar,Johnson,student4243@university.com,Male,18,CS,70.06,77.41,64.49,96.71,97.1,18.3,51.41,68.2885,D,12.6,Yes,No,None,Low,5,7.8
S5244,Liam,Jones,student4244@university.com,Male,22,Business,71.49,51.46,79.27,95.41,75.44,56.3,50.07,67.228,D,23.7,Yes,Yes,Bachelor's,Medium,4,7.5
S5245,Ali,Davis,student4245@university.com,Female,19,Engineering,57.41,64.29,97.14,90.73,98.0,65.4,53.65,76.703,C,12.7,Yes,Yes,PhD,High,9,6.4
S5246,Omar,Williams,student4246@university.com,Female,18,Mathematics,52.38,72.32,71.72,78.18,59.97,13.2,67.99,67.559,D,27.0,Yes,No,PhD,Medium,2,4.3
S5247,Ahmed,Smith,student4247@university.com,Male,19,CS,82.06,90.62,87.24,76.36,67.28,13.2,59.42,72.071,C,8.6,Yes,No,None,Medium,7,6.4
S5248,Omar,Brown,student4248@university.com,Female,23,Mathematics,53.22,43.62,85.18,66.44,89.07,3.5,63.25,65.86099999999999,D,19.3,Yes,Yes,Bachelor's,Low,6,8.2
S5249,Ahmed,Jones,student4249@university.com,Male,23,Mathematics,86.69,75.8,95.31,62.54,89.18,76.10000000000001,84.98,82.7955,B,18.0,Yes,No,Bachelor's,High,3,4.1
S5250,Ahmed,Brown,student4250@university.com,Female,24,Engineering,76.95,83.02,52.84,75.62,86.61,33.1,97.96,76.71000000000001,C,11.6,No,Yes,PhD,High,7,4.5
S5251,Emma,Davis,student4251@university.com,Male,21,Engineering,59.93,98.67,89.64,78.89,92.98,22.5,60.34,77.569,C,5.7,No,Yes,Master's,High,8,8.0
S5252,Ahmed,Smith,student4252@university.com,Male,23,Engineering,76.98,88.43,94.33,62.23,85.13,77.8,73.28,80.5685,B,8.7,No,Yes,High School,Medium,4,6.6
S5253,Sara,Jones,student4253@university.com,Female,22,Engineering,59.15,56.57,63.57,96.13,81.8,14.3,99.57,77.5635,C,29.2,Yes,Yes,PhD,High,8,7.3
S5254,Maria,Davis,student4254@university.com,Male,18,CS,71.94,82.57,58.83,77.86,72.95,42.7,96.58,77.17599999999999,C,28.5,No,Yes,PhD,Low,6,7.7
S5255,Maria,Brown,student4255@university.com,Male,23,Business,89.98,85.8,97.12,76.33,73.35,74.5,67.62,79.94550000000001,C,8.0,No,No,High School,High,5,5.5
S5256,Emma,Brown,student4256@university.com,Female,19,Business,73.1,83.78,77.66,71.78,70.31,57.400000000000006,65.98,72.44399999999999,C,14.4,Yes,Yes,None,Medium,8,5.5
S5257,Sara,Jones,student4257@university.com,Male,22,CS,57.43,89.21,62.84,52.9,81.01,55.4,62.11,66.5305,D,16.6,No,Yes,PhD,High,6,5.3
S5258,Omar,Smith,student4258@university.com,Male,23,Mathematics,86.19,94.22,87.51,94.12,70.33,15.7,57.77,75.2775,C,17.0,No,No,Master's,High,10,4.8
S5259,John,Brown,student4259@university.com,Female,20,CS,59.34,45.91,58.27,65.85,57.37,18.1,73.0,59.8735,F,12.5,No,No,None,Low,8,5.5
S5260,Omar,Williams,student4260@university.com,Male,19,Business,86.93,46.29,50.58,82.12,55.33,58.3,67.06,60.4725,D,27.8,Yes,No,None,High,6,8.8
S5261,Liam,Davis,student4261@university.com,Male,24,Business,73.97,87.78,72.64,80.37,96.22,2.4,87.24,79.2965,C,27.7,Yes,No,None,Medium,4,4.4
S5262,John,Jones,student4262@university.com,Male,24,CS,72.69,55.14,73.97,79.22,51.24,86.89999999999999,61.84,66.6675,D,5.5,Yes,Yes,PhD,Medium,2,5.2
S5263,Ahmed,Johnson,student4263@university.com,Male,24,Engineering,92.57,43.51,89.54,76.29,55.27,35.0,86.82,73.678,C,21.3,Yes,Yes,None,High,3,5.6
S5264,Ali,Johnson,student4264@university.com,Male,19,Mathematics,85.43,64.07,67.42,59.07,72.27,41.7,64.41,63.961,D,6.9,No,Yes,Bachelor's,Low,7,4.8
S5265,John,Smith,student4265@university.com,Male,24,CS,51.65,89.19,88.88,64.03,63.15,25.8,79.64,76.7,C,19.9,No,Yes,PhD,Low,6,4.4
S5266,Ali,Williams,student4266@university.com,Male,21,Business,64.81,47.59,58.68,76.21,70.29,87.69999999999999,81.92,69.23,D,26.7,No,No,PhD,Medium,6,4.8
S5267,Maria,Brown,student4267@university.com,Male,20,Engineering,93.55,80.31,74.52,89.47,55.87,64.3,83.59,77.976,C,21.2,No,No,High School,Low,9,6.6
S5268,Ali,Johnson,student4268@university.com,Female,21,Mathematics,50.92,40.22,52.51,71.6,56.55,45.0,58.77,55.436499999999995,F,16.7,Yes,No,None,High,5,7.0
S5269,Maria,Smith,student4269@university.com,Male,23,Business,77.26,46.58,63.13,60.2,90.03,58.5,64.14,62.9695,D,28.9,No,Yes,PhD,Low,9,5.1
S5270,Sara,Davis,student4270@university.com,Male,20,Mathematics,86.39,61.05,91.45,54.4,87.96,38.0,62.31,69.56899999999999,D,23.7,No,No,Master's,Low,1,6.5
S5271,Sara,Williams,student4271@university.com,Female,19,Engineering,81.09,45.02,52.96,83.15,55.21,46.6,78.81,63.959500000000006,D,11.2,Yes,Yes,Master's,Medium,3,4.0
S5272,Emma,Williams,student4272@university.com,Male,21,Business,88.03,90.75,88.61,71.17,83.39,35.8,53.79,72.7065,C,14.7,No,Yes,PhD,High,5,7.0
S5273,Emma,Smith,student4273@university.com,Male,22,Engineering,86.28,91.84,56.97,56.27,80.47,41.1,75.91,69.334,D,24.0,No,No,PhD,Medium,7,4.0
S5274,Ahmed,Smith,student4274@university.com,Male,20,CS,84.6,85.33,42.07,83.72,85.67,31.5,54.37,62.328,D,5.5,Yes,No,Master's,Low,5,7.2
S5275,John,Brown,student4275@university.com,Male,19,CS,91.08,54.55,46.6,60.38,73.72,7.800000000000001,66.85,56.70649999999999,F,6.6,Yes,Yes,Master's,Medium,4,6.4
S5276,Ahmed,Smith,student4276@university.com,Male,18,Mathematics,82.28,71.39,84.75,75.45,63.5,3.7,84.34,75.0505,C,26.5,Yes,No,Bachelor's,Low,5,4.5
S5277,Maria,Brown,student4277@university.com,Male,20,Engineering,70.12,51.05,55.72,65.31,83.18,17.4,70.63,61.760999999999996,D,6.1,Yes,Yes,Master's,Medium,1,4.4
S5278,Ahmed,Brown,student4278@university.com,Female,20,Engineering,73.6,56.88,79.25,96.58,68.57,25.2,64.02,70.1545,C,22.0,Yes,No,Bachelor's,Low,5,4.0
S5279,Ali,Jones,student4279@university.com,Female,23,Mathematics,85.84,70.96,81.95,61.41,60.95,89.0,80.79,75.125,C,13.0,No,Yes,PhD,Medium,9,6.8
S5280,Maria,Williams,student4280@university.com,Female,22,Mathematics,93.82,84.1,60.71,71.0,70.43,61.1,87.01,74.64349999999999,C,25.6,No,Yes,None,Low,3,8.0
S5281,Emma,Davis,student4281@university.com,Female,23,Mathematics,63.61,45.68,68.5,97.97,88.16,95.8,62.73,71.0975,C,26.2,Yes,No,None,High,10,8.3
S5282,Sara,Williams,student4282@university.com,Female,24,CS,67.1,57.8,64.23,65.94,73.79,34.0,64.97,63.188500000000005,D,28.8,Yes,Yes,High School,Medium,6,6.8
S5283,Emma,Williams,student4283@university.com,Male,20,Mathematics,96.54,95.6,96.84,82.23,64.99,40.2,82.01,83.9965,B,7.4,Yes,No,Bachelor's,Low,9,8.4
S5284,John,Jones,student4284@university.com,Male,20,CS,78.93,65.75,59.2,65.84,91.59,72.0,98.26,76.7755,C,15.6,Yes,No,Master's,Low,6,8.3
S5285,Maria,Brown,student4285@university.com,Male,24,Mathematics,58.95,96.33,51.0,55.53,94.08,57.8,60.69,66.03399999999999,D,19.3,Yes,No,Bachelor's,High,10,7.5
S5286,Maria,Brown,student4286@university.com,Male,22,Engineering,83.18,99.48,61.94,81.38,71.66,52.8,82.71,77.233,C,27.9,Yes,No,High School,Low,6,5.8
S5287,Ali,Smith,student4287@university.com,Male,22,Engineering,99.54,71.6,80.17,95.8,68.73,57.6,95.33,83.5045,B,11.7,Yes,No,High School,Medium,6,8.1
S5288,John,Jones,student4288@university.com,Female,21,Mathematics,91.17,57.28,81.84,72.63,80.63,58.4,73.1,72.8595,C,6.8,No,No,Bachelor's,High,7,6.0
S5289,Sara,Smith,student4289@university.com,Female,19,Mathematics,87.29,87.45,95.44,81.31,52.9,76.6,65.84,78.04599999999999,C,10.0,No,No,Master's,Medium,6,6.0
S5290,Omar,Jones,student4290@university.com,Male,19,CS,60.4,49.56,92.91,80.44,84.57,66.8,83.34,79.5265,C,17.4,No,Yes,PhD,Medium,8,7.4
S5291,Maria,Smith,student4291@university.com,Male,21,Business,93.81,55.12,57.3,70.75,89.11,95.7,51.57,62.3725,D,22.0,No,Yes,PhD,Low,2,8.6
S5292,Maria,Johnson,student4292@university.com,Male,19,CS,76.29,87.09,67.31,80.74,69.87,94.8,68.01,74.132,C,22.3,Yes,Yes,PhD,Low,8,6.5
S5293,Ali,Williams,student4293@university.com,Female,20,Engineering,94.46,66.02,84.84,62.97,58.73,42.2,62.9,67.41149999999999,D,6.9,No,No,High School,Medium,4,4.9
S5294,Ahmed,Williams,student4294@university.com,Female,21,Mathematics,66.49,52.09,94.99,68.9,51.44,3.6,61.23,65.589,D,24.0,Yes,Yes,Bachelor's,Low,2,4.7
S5295,Liam,Davis,student4295@university.com,Male,21,Engineering,53.1,79.07,60.23,72.12,81.86,1.1,58.99,63.67399999999999,D,21.5,No,No,High School,Medium,9,5.5
S5296,Sara,Brown,student4296@university.com,Female,19,Business,73.8,83.97,66.67,93.2,63.45,12.3,86.85,76.258,C,15.2,No,No,Master's,Low,5,6.3
S5297,Emma,Davis,student4297@university.com,Male,18,CS,63.49,47.5,93.97,67.42,73.19,7.5,97.75,77.7495,C,19.3,No,No,None,Medium,3,5.5
S5298,John,Johnson,student4298@university.com,Female,19,Engineering,85.76,56.62,61.51,81.76,69.32,37.3,69.24,65.7035,D,24.2,Yes,Yes,High School,Low,3,7.6
S5299,Maria,Davis,student4299@university.com,Female,23,CS,97.86,53.28,68.83,60.67,58.74,5.300000000000001,52.46,56.177,F,11.6,Yes,Yes,Master's,High,9,6.7
S5300,Maria,Williams,student4300@university.com,Male,18,Mathematics,84.55,62.79,94.27,62.63,75.42,62.5,85.95,78.8325,C,28.5,No,No,Master's,Medium,5,6.0
S5301,Emma,Brown,student4301@university.com,Female,21,Engineering,94.35,85.81,88.13,82.42,72.98,19.0,76.91,78.588,C,8.4,Yes,Yes,Master's,Low,10,5.1
S5302,Sara,Johnson,student4302@university.com,Female,18,Business,72.65,82.82,54.61,88.12,81.21,51.4,86.18,75.8385,C,27.6,Yes,Yes,None,High,7,7.0
S5303,Liam,Williams,student4303@university.com,Male,20,CS,88.58,79.75,59.49,73.11,62.59,10.3,82.4,69.2955,D,23.5,No,Yes,PhD,Medium,2,7.4
S5304,Ahmed,Smith,student4304@university.com,Female,22,CS,92.15,40.38,61.18,66.75,60.73,82.8,95.27,70.1585,C,21.5,Yes,Yes,Bachelor's,High,6,7.9
S5305,Maria,Jones,student4305@university.com,Male,18,Business,85.54,48.53,94.76,95.51,90.72,78.0,57.02,75.374,C,7.1,Yes,No,High School,High,1,9.0
S5306,Liam,Johnson,student4306@university.com,Female,23,Engineering,75.39,53.4,99.94,56.79,85.11,38.6,58.46,69.49249999999999,D,28.0,Yes,Yes,None,High,8,5.2
S5307,Sara,Brown,student4307@university.com,Male,22,Engineering,81.29,56.32,86.44,86.04,88.61,91.1,67.08,76.504,C,12.4,Yes,No,Master's,High,1,4.1
S5308,Emma,Davis,student4308@university.com,Male,20,CS,85.03,48.79,69.06,84.51,56.16,18.6,74.57,66.177,D,23.6,No,Yes,None,Medium,3,6.5
S5309,Ali,Davis,student4309@university.com,Female,23,Business,62.65,64.62,40.61,84.51,61.2,81.4,96.29,71.59900000000002,C,27.1,Yes,Yes,High School,Medium,6,8.6
S5310,Ahmed,Johnson,student4310@university.com,Female,24,CS,90.48,44.51,81.85,96.77,78.78,54.6,95.35,80.8675,B,11.1,No,Yes,Bachelor's,Medium,8,5.2
S5311,John,Brown,student4311@university.com,Male,22,CS,97.52,85.0,63.36,86.41,92.86,33.0,93.59,80.5645,B,27.9,Yes,No,High School,Low,10,7.8
S5312,Maria,Johnson,student4312@university.com,Female,24,Mathematics,73.26,87.26,77.98,65.08,94.61,8.4,61.13,70.566,C,20.3,No,Yes,None,High,1,5.6
S5313,Sara,Brown,student4313@university.com,Female,20,Engineering,85.05,74.46,76.4,67.67,91.6,17.1,86.48,76.37849999999999,C,21.5,No,No,Master's,Low,10,6.0
S5314,Ali,Davis,student4314@university.com,Female,22,Engineering,86.85,45.38,68.85,69.56,52.17,86.30000000000001,69.17,64.73649999999999,D,27.9,Yes,Yes,Master's,High,4,8.7
S5315,John,Williams,student4315@university.com,Male,22,Mathematics,83.11,93.4,96.66,51.54,91.04,60.7,96.56,87.013,B,18.2,No,Yes,PhD,Low,3,6.3
S5316,Omar,Smith,student4316@university.com,Male,19,Engineering,77.36,97.94,41.39,95.68,94.95,23.700000000000003,60.73,68.2895,D,16.0,No,Yes,PhD,Low,1,7.6
S5317,Sara,Williams,student4317@university.com,Male,23,Engineering,94.08,52.14,82.73,53.68,52.84,49.6,57.06,61.4375,D,20.8,Yes,No,Bachelor's,Medium,5,6.7
S5318,Sara,Smith,student4318@university.com,Female,23,Engineering,72.45,82.28,64.59,84.99,70.81,10.8,92.12,76.495,C,18.9,Yes,No,Bachelor's,High,8,7.8
S5319,John,Davis,student4319@university.com,Female,18,Business,53.06,90.52,82.83,86.51,76.83,9.9,85.85,81.195,B,6.5,No,Yes,PhD,Medium,7,5.6
S5320,Ali,Williams,student4320@university.com,Male,24,Mathematics,92.23,72.39,80.51,92.19,61.64,90.8,91.07,82.8395,B,9.5,No,Yes,PhD,Low,3,8.4
S5321,Omar,Williams,student4321@university.com,Male,24,CS,83.7,59.4,40.61,77.67,75.83,45.8,57.9,57.955999999999996,F,5.3,No,No,High School,Low,5,6.7
S5322,Liam,Johnson,student4322@university.com,Female,23,Business,92.46,68.71,57.12,86.26,94.3,36.2,94.24,77.0375,C,7.7,No,No,High School,Medium,5,5.5
S5323,Liam,Jones,student4323@university.com,Female,23,CS,56.93,70.74,51.35,65.14,93.35,94.9,83.88,72.4635,C,23.2,No,No,Master's,Medium,8,4.2
S5324,Emma,Davis,student4324@university.com,Female,22,Mathematics,51.54,64.04,50.02,87.28,96.99,39.900000000000006,82.58,71.67099999999999,C,5.1,No,Yes,Master's,Medium,6,4.1
S5325,Ali,Brown,student4325@university.com,Female,24,Mathematics,96.72,95.79,83.71,67.17,74.21,33.6,79.13,78.2115,C,12.6,No,No,PhD,Medium,3,5.8
S5326,Ahmed,Davis,student4326@university.com,Male,21,Mathematics,57.39,84.63,54.37,95.14,70.53,27.3,88.24,75.44800000000001,C,16.2,No,No,High School,Medium,7,5.1
S5327,Maria,Brown,student4327@university.com,Female,19,Engineering,90.48,54.48,68.48,58.17,83.29,56.5,70.78,66.4055,D,28.4,Yes,No,PhD,High,1,4.3
S5328,John,Brown,student4328@university.com,Female,18,Business,91.16,75.13,54.82,65.79,70.84,55.8,56.64,61.709,D,13.2,Yes,Yes,PhD,High,2,6.8
S5329,Emma,Smith,student4329@university.com,Male,19,Mathematics,85.44,81.32,74.81,74.94,52.1,1.6,76.96,70.5195,C,24.6,No,Yes,Bachelor's,Medium,7,8.9
S5330,Omar,Brown,student4330@university.com,Male,18,CS,56.56,48.41,83.23,88.79,86.0,65.4,87.41,79.4805,C,15.2,Yes,No,PhD,High,2,6.1
S5331,John,Brown,student4331@university.com,Female,20,Engineering,83.37,61.51,59.86,87.44,64.05,78.8,57.68,64.95649999999999,D,7.5,No,No,Master's,High,2,6.8
S5332,John,Johnson,student4332@university.com,Male,22,Engineering,94.45,94.33,76.18,60.54,52.45,61.6,61.2,68.96050000000001,D,7.5,No,No,Bachelor's,Low,10,5.1
S5333,Ali,Williams,student4333@university.com,Female,23,Business,71.28,74.03,89.49,57.21,51.03,87.0,84.83,76.9605,C,15.8,No,No,High School,High,7,5.0
S5334,Maria,Davis,student4334@university.com,Female,23,Business,70.68,53.02,45.65,65.2,96.57,27.6,63.48,59.226499999999994,F,6.4,Yes,No,Master's,High,10,5.6
S5335,Ahmed,Davis,student4335@university.com,Male,21,Business,72.14,47.37,82.64,74.19,62.6,19.2,58.5,63.664,D,19.3,Yes,No,None,Low,4,8.2
S5336,Liam,Brown,student4336@university.com,Male,24,Engineering,54.11,71.09,59.39,76.95,72.39,69.7,94.47,76.1185,C,17.3,Yes,No,High School,Medium,9,8.8
S5337,Sara,Jones,student4337@university.com,Female,24,Mathematics,94.6,72.86,47.36,71.46,97.53,18.9,58.04,61.598,D,22.6,No,Yes,None,High,7,7.7
S5338,Sara,Davis,student4338@university.com,Male,19,CS,93.46,60.06,72.74,83.15,73.38,9.1,67.21,67.6225,D,9.6,Yes,Yes,Master's,Low,10,4.1
S5339,John,Brown,student4339@university.com,Female,19,Mathematics,99.9,77.82,53.58,71.38,53.93,9.7,71.42,63.07899999999999,D,19.8,No,No,High School,Medium,10,6.2
S5340,Liam,Smith,student4340@university.com,Female,19,CS,79.26,44.12,89.28,97.32,77.6,76.8,73.81,77.279,C,9.4,Yes,Yes,None,High,6,6.1
S5341,Liam,Smith,student4341@university.com,Female,24,Mathematics,87.56,48.71,42.57,63.05,54.41,2.9,68.07,53.4135,F,23.1,Yes,Yes,None,High,4,8.7
S5342,Maria,Smith,student4342@university.com,Male,23,Business,60.13,72.78,45.92,81.37,54.75,28.9,95.63,70.2115,C,12.7,No,No,High School,High,8,7.7
S5343,Omar,Brown,student4343@university.com,Female,24,CS,83.38,43.71,71.26,80.57,92.57,12.9,82.93,71.238,C,20.4,No,Yes,PhD,Low,5,7.6
S5344,Omar,Johnson,student4344@university.com,Female,19,Engineering,82.49,92.85,75.34,64.08,64.47,75.5,67.97,72.98750000000001,C,27.1,No,Yes,Master's,Medium,8,6.8
S5345,Emma,Jones,student4345@university.com,Female,22,CS,95.06,48.53,83.79,70.58,83.93,50.3,67.89,70.089,C,17.2,Yes,No,Master's,Medium,8,7.2
S5346,Ali,Brown,student4346@university.com,Male,18,Engineering,91.54,80.44,55.56,68.27,75.45,20.5,75.15,67.3115,D,9.8,Yes,Yes,Bachelor's,High,9,7.5
S5347,Maria,Johnson,student4347@university.com,Female,23,Mathematics,96.92,63.47,90.51,58.62,61.12,75.0,51.68,66.307,D,27.2,Yes,No,High School,Low,9,6.8
S5348,Maria,Johnson,student4348@university.com,Female,22,Business,93.44,63.99,97.19,73.86,75.89,75.0,96.33,85.213,B,14.0,No,No,Master's,Medium,7,8.2
S5349,Ali,Davis,student4349@university.com,Female,20,CS,93.43,85.89,69.94,69.33,53.45,52.3,61.17,67.07900000000001,D,23.3,No,Yes,None,Medium,10,4.2
S5350,Liam,Brown,student4350@university.com,Male,22,Engineering,53.19,69.97,85.63,58.92,67.36,27.6,84.88,74.321,C,13.0,No,No,High School,Medium,7,8.7
S5351,Omar,Brown,student4351@university.com,Female,22,Mathematics,92.3,83.54,71.49,72.49,76.14,58.6,88.89,78.488,C,12.5,Yes,Yes,None,Low,6,7.9
S5352,Omar,Johnson,student4352@university.com,Female,20,Business,80.37,70.31,44.17,71.09,61.42,93.4,91.37,70.47550000000001,C,21.1,Yes,Yes,High School,High,9,6.6
S5353,Liam,Johnson,student4353@university.com,Male,22,Business,69.02,75.57,59.57,56.57,83.01,5.2,58.28,60.7585,D,8.9,Yes,Yes,None,Medium,8,8.3
S5354,Omar,Johnson,student4354@university.com,Male,18,Business,52.83,85.64,45.25,56.56,52.59,26.7,76.83,62.2855,D,26.7,No,Yes,None,Low,1,8.1
S5355,John,Davis,student4355@university.com,Female,23,Mathematics,83.88,76.44,99.33,82.38,74.24,28.5,54.18,73.7585,C,14.7,No,No,High School,High,8,6.1
S5356,Maria,Brown,student4356@university.com,Female,21,Mathematics,66.41,76.94,53.74,85.33,85.75,63.2,90.24,76.58250000000001,C,5.5,No,No,Bachelor's,High,2,8.2
S5357,Sara,Johnson,student4357@university.com,Female,24,Mathematics,73.39,87.35,78.15,97.06,71.5,65.1,74.32,79.89999999999999,C,12.6,Yes,Yes,None,Low,9,4.9
S5358,Ali,Smith,student4358@university.com,Male,20,Business,84.09,96.95,57.06,54.35,93.73,20.6,57.92,64.739,D,24.6,Yes,No,High School,High,6,6.3
S5359,Omar,Brown,student4359@university.com,Male,23,CS,95.59,62.6,79.19,55.89,81.61,21.6,85.93,72.591,C,26.5,Yes,No,PhD,High,5,5.2
S5360,Emma,Davis,student4360@university.com,Female,19,Engineering,91.27,74.63,52.62,52.59,97.92,92.8,66.56,66.638,D,19.2,Yes,No,PhD,Low,7,4.6
S5361,Omar,Smith,student4361@university.com,Male,18,Mathematics,72.53,45.18,87.12,76.61,64.21,75.6,55.73,66.9685,D,12.4,No,No,Bachelor's,High,4,8.5
S5362,Omar,Williams,student4362@university.com,Female,21,CS,69.39,61.53,46.65,81.14,96.94,93.4,73.05,69.34200000000001,D,18.2,No,No,High School,Low,9,5.8
S5363,Ahmed,Brown,student4363@university.com,Female,18,Engineering,61.99,64.72,93.71,70.18,80.34,83.0,61.76,74.3745,C,25.9,Yes,No,Bachelor's,Medium,10,7.4
S5364,John,Williams,student4364@university.com,Male,18,Business,68.62,90.11,90.43,89.9,87.26,40.2,97.51,89.598,B,12.9,No,Yes,None,Low,8,5.9
S5365,Ali,Johnson,student4365@university.com,Female,19,CS,55.55,70.8,80.73,84.33,95.11,12.2,68.07,73.994,C,14.6,Yes,Yes,PhD,Medium,1,6.7
S5366,Ahmed,Davis,student4366@university.com,Male,21,Business,98.56,83.86,44.04,99.29,77.56,63.0,78.62,72.9745,C,18.5,No,No,Bachelor's,Medium,1,5.7
S5367,Ahmed,Johnson,student4367@university.com,Male,24,Engineering,78.7,41.14,52.51,56.89,93.11,35.2,97.42,68.12899999999999,D,27.2,Yes,Yes,None,Medium,3,7.7
S5368,Emma,Davis,student4368@university.com,Female,18,Mathematics,56.39,67.87,91.56,52.92,77.08,42.5,69.69,71.7485,C,19.6,No,No,PhD,Low,8,7.9
S5369,Maria,Jones,student4369@university.com,Male,19,Business,67.64,94.08,47.32,63.74,79.96,42.6,67.91,66.00200000000001,D,10.2,No,No,Bachelor's,Low,8,6.2
S5370,Emma,Johnson,student4370@university.com,Female,20,CS,77.35,53.46,49.36,50.95,72.25,93.7,58.12,57.347500000000004,F,7.2,No,No,None,Low,2,8.3
S5371,Maria,Williams,student4371@university.com,Male,19,Mathematics,76.64,41.89,72.64,96.63,57.28,6.9,96.92,74.087,C,7.4,Yes,Yes,Master's,Medium,1,5.8
S5372,Maria,Davis,student4372@university.com,Female,22,CS,51.78,66.0,56.45,65.2,77.68,19.3,90.04,69.53750000000001,D,28.8,No,Yes,PhD,High,4,7.8
S5373,Ali,Johnson,student4373@university.com,Female,23,Engineering,97.54,82.27,53.32,77.62,98.87,60.8,61.05,68.5555,D,25.6,Yes,Yes,None,High,2,7.3
S5374,Omar,Brown,student4374@university.com,Female,19,Engineering,63.77,67.27,74.55,65.9,89.36,88.4,66.63,71.958,C,24.1,No,Yes,Master's,Low,5,6.3
S5375,Ali,Davis,student4375@university.com,Male,19,Mathematics,50.81,67.6,62.35,62.29,87.37,91.8,95.75,77.12299999999999,C,17.4,No,Yes,Bachelor's,High,7,8.4
S5376,John,Davis,student4376@university.com,Female,19,CS,53.82,80.19,48.43,57.62,82.17,55.9,76.86,66.84899999999999,D,21.8,Yes,No,Master's,Medium,10,6.9
S5377,Maria,Johnson,student4377@university.com,Male,24,CS,79.01,55.26,72.09,66.02,67.4,3.5,77.82,66.4755,D,8.2,No,Yes,PhD,Medium,10,8.2
S5378,Ahmed,Jones,student4378@university.com,Male,18,CS,56.89,85.11,63.22,80.77,58.48,36.3,82.41,73.073,C,20.5,Yes,Yes,High School,High,5,7.7
